name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
vietnam,2021-08-16,34,27,30.1,44.3,31.8,37.4,26.3,81.5,0.6,100,12.5,rain,,,,16.6,107.4,1008.8,49.5,10.6,152,13.2,5,,2021-08-16T05:35:37,2021-08-16T18:25:55,0.27,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB,remote"
vietnam,2021-08-17,35.8,25,30.3,42.6,25,35.7,25.1,76,3.5,100,58.33,rain,,,42.5,24.1,243.9,1008.4,54.1,9.7,198.5,17.4,7,,2021-08-17T05:35:56,2021-08-17T18:25:10,0.31,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
vietnam,2021-08-18,35.4,24,29.1,44.1,24,33.6,25,80.8,0.771,100,4.17,rain,,,,24.1,129,1006.3,64.1,10.7,161,14,6,,2021-08-18T05:36:15,2021-08-18T18:24:25,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
vietnam,2021-08-19,34.3,25,29.6,42.4,25,34.3,25.1,78.8,24.399,100,4.17,rain,,,,16.6,115.8,1006.2,63.4,11.2,125.7,10.8,4,,2021-08-19T05:36:33,2021-08-19T18:23:40,0.38,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
vietnam,2021-08-20,34.1,27,30.5,43.8,31.8,38.5,26.3,80.2,0.072,100,4.17,rain,,,,16.6,132.6,1007.5,49.6,11.2,223,19.2,8,,2021-08-20T05:36:51,2021-08-20T18:22:53,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
vietnam,2021-08-21,36,28,31.3,45.8,35.6,39.9,26.6,78.4,0,0,0,,,,,20.5,134.2,1006.4,51.3,10,237.3,20.3,8,,2021-08-21T05:37:09,2021-08-21T18:22:06,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48820099999,48823099999,48825099999,48831099999,VVNB"
vietnam,2021-08-22,35.1,28,31.1,47.9,35.6,42.3,28.1,85.1,3.2,100,12.5,rain,,,,22.3,120.8,1004.1,48.8,9.9,175.8,15.2,6,,2021-08-22T05:37:27,2021-08-22T18:21:18,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
vietnam,2021-08-23,30.7,27,28.8,42.2,30.6,37,27.2,91,11.4,100,66.67,rain,,,,18.4,101.9,1003.2,75.8,10.3,148.4,12.8,5,,2021-08-23T05:37:44,2021-08-23T18:20:30,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
vietnam,2021-08-24,34.4,27,30.4,49.5,31.8,39.9,27.5,85.6,1.8,100,37.5,rain,,,,20.5,105.1,1003.6,67.6,10.5,73.1,6.2,3,,2021-08-24T05:38:01,2021-08-24T18:19:41,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
vietnam,2021-08-25,33.4,27,29.9,43.8,31.8,38.4,27.1,85.7,8.784,100,8.33,rain,,,,22.3,115.5,1005.3,45,9.6,227,19.6,7,,2021-08-25T05:38:18,2021-08-25T18:18:51,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
vietnam,2021-08-26,32.1,24.9,28.8,40.7,24.9,35.2,26.3,87.1,32.597,100,8.33,rain,,,,16.6,91.6,1008.1,47.8,9.8,213.9,18.3,8,,2021-08-26T05:38:35,2021-08-26T18:18:01,0.62,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
vietnam,2021-08-27,31.1,24,27.8,38.8,24,32.3,25.9,90.1,75.413,100,12.5,rain,,,,13,31.4,1009.5,67.6,10.7,249.8,21.5,8,,2021-08-27T05:38:51,2021-08-27T18:17:10,0.65,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
vietnam,2021-08-28,32,24,27.7,39.1,24,31.5,25.1,87.1,17.061,100,8.33,rain,,,,22.3,120.1,1009.5,68.2,9.9,135.9,11.7,5,,2021-08-28T05:39:07,2021-08-28T18:16:19,0.68,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
vietnam,2021-08-29,33,25,28.4,39.1,25,31.3,24.1,79.7,0.005,100,4.17,rain,,,,18.4,92.2,1009.6,42.5,9.8,238.8,20.6,8,,2021-08-29T05:39:23,2021-08-29T18:15:27,0.72,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
vietnam,2021-08-30,33,26,28.8,38.6,26,32.4,24.7,80.6,1.1,100,45.83,rain,,,,16.6,111.8,1009.9,58.4,9.7,191.9,16.4,7,,2021-08-30T05:39:39,2021-08-30T18:14:35,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
vietnam,2021-08-31,34,26,29.5,40.7,26,34.7,25.3,80.4,9.759,100,4.17,rain,,,,16.6,111.3,1009.7,48.7,10,230.1,20,8,,2021-08-31T05:39:55,2021-08-31T18:13:42,0.78,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
vietnam,2021-09-01,34,26.5,29.9,40.7,26.5,35.4,25.1,77.6,18.543,100,4.17,rain,,,,14.8,68.6,1008.5,35.4,10,161.4,13.9,5,,2021-09-01T05:40:10,2021-09-01T18:12:48,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
vietnam,2021-09-02,32,26,28.6,40.7,26,33.5,25.8,85.8,1.396,100,4.17,rain,,,,13,96.1,1007.5,63.9,9.8,181.2,15.7,7,,2021-09-02T05:40:26,2021-09-02T18:11:55,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
vietnam,2021-09-03,33,26,29.7,40.7,26,35.5,25.5,80.1,1.952,100,4.17,rain,,,,18.4,99.2,1005.4,56,9.1,200.9,17.2,6,,2021-09-03T05:40:41,2021-09-03T18:11:01,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
vietnam,2021-09-04,33.6,27,29.9,42.4,31.2,36.2,25.6,79.7,9.078,100,8.33,rain,,,,18.4,105.2,1005.4,56.6,9.7,194.1,16.8,7,,2021-09-04T05:40:56,2021-09-04T18:10:06,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
vietnam,2021-09-05,32,23.8,28.3,40.7,23.8,33.4,25.6,86.4,37.594,100,8.33,rain,,,,13,115.5,1008.1,62.4,9.8,140.5,12.1,5,,2021-09-05T05:41:11,2021-09-05T18:09:11,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB,remote"
vietnam,2021-09-06,34.4,25,29.2,40.6,25,33.3,24.7,78.9,0.007,100,4.17,rain,,,,13,325.7,1010.3,40.4,9.5,193,16.6,6,,2021-09-06T05:41:26,2021-09-06T18:08:16,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
vietnam,2021-09-07,30,26,27.2,40.4,26,30.8,25.7,91.7,0.289,100,4.17,rain,,,,18.4,292.6,1010,56.8,9.5,106.9,9.3,4,,2021-09-07T05:41:41,2021-09-07T18:07:21,0,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
vietnam,2021-09-08,32,24,27.3,42.3,24,30.3,25.3,89.3,15.054,100,12.5,rain,,,,31.7,11.8,1008.5,61.5,9.1,123.8,10.6,4,,2021-09-08T05:41:55,2021-09-08T18:06:25,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
vietnam,2021-09-09,32,24,27.6,42.4,24,31.8,25.6,89.3,58.343,100,12.5,rain,,,,16.6,253.1,1009.7,69,9.4,216.7,18.8,8,,2021-09-09T05:42:10,2021-09-09T18:05:29,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
vietnam,2021-09-10,34.4,25,29.2,42.3,25,33.4,24.8,79.8,0.1,100,4.17,rain,,,,14.8,293.5,1008.7,44.5,9.2,277.5,24.1,9,,2021-09-10T05:42:24,2021-09-10T18:04:33,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
vietnam,2021-09-11,35.7,25,30.2,42.1,25,34.6,24.2,72.9,0,0,0,,,,,15.3,276.2,1005.4,51,10.8,186.5,16,6,,2021-09-11T05:42:39,2021-09-11T18:03:36,0.15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48820099999,48823099999,48825099999,48831099999,VVNB"
vietnam,2021-09-12,36.4,27,31.2,43.8,31.2,37.7,25.3,73.8,0.5,100,20.83,rain,,,,10.5,27.9,1002.5,28.1,10.1,199.2,17,8,,2021-09-12T05:42:53,2021-09-12T18:02:40,0.19,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
vietnam,2021-09-13,34,26,28.9,49.5,26,35.5,26.6,87.8,0.105,100,8.33,rain,,,,24.1,13.8,1005.7,36.2,8.1,99,8.6,3,,2021-09-13T05:43:07,2021-09-13T18:01:43,0.22,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
vietnam,2021-09-14,28,25,26.2,33.6,25,27.1,25.2,94.4,12.504,100,8.33,rain,,,,13,344.3,1010,67.6,8.7,106.3,9.2,4,,2021-09-14T05:43:22,2021-09-14T18:00:46,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
vietnam,2021-09-15,28.4,25,26.4,34.5,25,28.7,25.5,94.7,30.759,100,8.33,rain,,,,11.2,359.5,1011.5,81.8,8.8,109.2,9.5,4,,2021-09-15T05:43:36,2021-09-15T17:59:49,0.29,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
vietnam,2021-09-16,31.7,25,27.8,40.6,25,32.1,26.1,90.9,5.745,100,8.33,rain,,,,16.6,100.3,1010.2,75.5,9.2,113.9,9.8,4,,2021-09-16T05:43:50,2021-09-16T17:58:52,0.33,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
vietnam,2021-09-17,32,24.7,27.7,42.3,24.7,32.3,26,91.1,0.385,100,8.33,rain,,,,16.6,103.3,1008.8,69.5,9.1,125.2,10.8,4,,2021-09-17T05:44:05,2021-09-17T17:57:55,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
vietnam,2021-09-18,34,24.7,28.9,40.7,24.7,33.2,24.9,81.3,2.928,100,4.17,rain,,,,16.6,132.7,1009.1,58.7,9.4,200.4,17.3,7,,2021-09-18T05:44:19,2021-09-18T17:56:58,0.4,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
vietnam,2021-09-19,34,26,30,42.1,26,35,24.8,76.4,3.1,100,50,rain,,,,18.4,125,1009.3,39.4,9.9,172.6,14.9,6,,2021-09-19T05:44:33,2021-09-19T17:56:00,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
vietnam,2021-09-20,33,25,28.5,40.6,25,33,25.2,83.4,0.144,100,4.17,rain,,,,18.4,352.3,1009.9,46.1,8.9,178.1,15.3,6,,2021-09-20T05:44:48,2021-09-20T17:55:03,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
vietnam,2021-09-21,34,24,29,40.7,24,31.7,23,72.8,0.603,100,8.33,rain,,,,9.4,78,1009.3,45.5,9.7,137.4,11.7,5,,2021-09-21T05:45:03,2021-09-21T17:54:06,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
vietnam,2021-09-22,32,25,27.9,40.7,25,32.3,25.8,88.8,2.002,100,8.33,rain,,,,14.8,79.8,1009.1,54.4,9.2,129.3,11.3,4,,2021-09-22T05:45:17,2021-09-22T17:53:09,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
vietnam,2021-09-23,32,25,27.9,40.7,25,31,25.1,86.3,0.628,100,8.33,rain,,,,20.5,338.6,1011.1,58.9,9.7,155,13.3,5,,2021-09-23T05:45:32,2021-09-23T17:52:12,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
vietnam,2021-09-24,28,25,26.3,34.5,25,28.2,25.5,95.7,17.699,100,12.5,rain,,,,9.4,10.7,1011.5,63.1,8.9,88.2,7.5,3,,2021-09-24T05:45:47,2021-09-24T17:51:15,0.6,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
vietnam,2021-09-25,32,23,26,40.7,23,27.9,24.9,93.9,89.833,100,16.67,rain,,,46.4,27.7,9.8,1011.2,80.1,8.8,144.9,12.5,5,,2021-09-25T05:46:02,2021-09-25T17:50:18,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
vietnam,2021-09-26,30.1,24,26.2,38.8,24,28.3,25.2,94.8,34.712,100,16.67,rain,,,35.3,14.8,272.7,1011.7,65.5,9.8,175.1,15.1,7,,2021-09-26T05:46:17,2021-09-26T17:49:22,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
vietnam,2021-09-27,32,24,27.4,37.9,24,30.3,24.3,84.8,6.034,100,12.5,rain,,,,9.4,290.9,1011.2,56.9,9.5,119.7,10.2,4,,2021-09-27T05:46:33,2021-09-27T17:48:25,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
vietnam,2021-09-28,33.4,25,29,40.7,25,31.9,23.6,76,0.1,100,4.17,rain,,,,14.8,189.1,1009.7,17,9.8,278,24,9,,2021-09-28T05:46:48,2021-09-28T17:47:29,0.73,Rain,Clear conditions throughout the day with afternoon rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
vietnam,2021-09-29,33.3,26,29.3,39.1,26,33,24.5,77.5,0,0,0,,,,,14.8,114.5,1008.3,23.6,8.5,270.1,23.6,9,,2021-09-29T05:47:04,2021-09-29T17:46:33,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48820099999,48823099999,48825099999,48831099999,VVNB"
vietnam,2021-09-30,34,26,29.8,39.2,26,34.5,24.6,76.3,1.4,100,25,rain,,,,14.8,108.8,1008.3,28.5,8.5,261.4,22.6,9,,2021-09-30T05:47:20,2021-09-30T17:45:38,0.8,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
vietnam,2021-10-01,34,26,29.7,40.7,26,35,25.2,78.7,6.3,100,83.33,rain,,,,14.8,113.7,1008.4,38.4,8.9,194.5,16.7,7,,2021-10-01T05:47:36,2021-10-01T17:44:42,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
vietnam,2021-10-02,31,25,26.6,39.1,25,28.7,25.5,94.1,5.8,100,91.67,rain,,,31.7,14.8,354.5,1009.5,47.6,7.9,229.3,20,8,,2021-10-02T05:47:53,2021-10-02T17:43:47,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"48820099999,VVNB"
vietnam,2021-10-03,33,25,28.3,40.7,25,32.2,25,84.6,4.9,100,79.17,rain,,,,14.8,113.5,1010.1,32.7,7.3,226.9,19.5,8,,2021-10-03T05:48:09,2021-10-03T17:42:52,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"48820099999,VVNB"
vietnam,2021-10-04,32,25,27.4,40.7,25,30,25.4,89.7,8.028,100,12.5,rain,,,,24.1,345.7,1011.1,42.7,8.8,257.6,22.3,9,,2021-10-04T05:48:26,2021-10-04T17:41:58,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
vietnam,2021-10-05,33,25,28.8,37.4,25,31.8,23.8,77,0.434,100,16.67,rain,,,,14.8,81.7,1010.8,75.2,10.1,103.6,9,4,,2021-10-05T05:48:44,2021-10-05T17:41:04,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
vietnam,2021-10-06,34,26,29.3,37.7,26,33.1,24.4,77.7,0.24,100,8.33,rain,,,,8.8,328.5,1007.8,37.6,8.8,155.6,13.3,5,,2021-10-06T05:49:01,2021-10-06T17:40:11,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
vietnam,2021-10-07,34.4,26,29.4,38.6,26,33,24.4,77.7,0,0,0,,,,,13,328.3,1005.3,21.2,9.1,259.2,22.3,9,,2021-10-07T05:49:19,2021-10-07T17:39:17,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48820099999,48823099999,48825099999,48831099999,VVNB,remote"
vietnam,2021-10-08,34,27,30.2,37.3,29.2,32.6,21,60.6,0.1,100,4.17,rain,,,,20.5,347.7,1004.2,57,10.1,253.5,21.9,9,,2021-10-08T05:49:38,2021-10-08T17:38:25,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
vietnam,2021-10-09,29.1,23,26.5,31.9,23,27.3,21.8,78,9.104,100,12.5,rain,,,,14.8,341.2,1004.2,59.4,9.6,140.2,12,5,,2021-10-09T05:49:56,2021-10-09T17:37:33,0.1,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
vietnam,2021-10-10,25,23,23.9,25,23,23.9,23.7,98.8,86.749,100,25,rain,,,,20.5,318.5,1002.9,97.4,8,93.7,8.3,4,,2021-10-10T05:50:15,2021-10-10T17:36:41,0.13,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
vietnam,2021-10-11,24,23,23.5,24,23,23.5,22.9,96.2,102.365,100,16.67,rain,,,,22.3,15.7,1008,93.2,7.9,96.5,8.4,3,,2021-10-11T05:50:35,2021-10-11T17:35:50,0.17,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
vietnam,2021-10-12,29,22,25.1,29.8,22,25.2,17.9,66.3,0.1,100,4.17,rain,,,,20.1,2.6,1009.4,60.9,11.4,253.2,21.8,9,,2021-10-12T05:50:54,2021-10-12T17:35:00,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
vietnam,2021-10-13,27,22,24.3,27.5,22,24.3,19.2,74.6,5.264,100,8.33,rain,,,,18.4,340.7,1005.9,95,9.9,113.2,9.9,4,,2021-10-13T05:51:15,2021-10-13T17:34:10,0.25,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
vietnam,2021-10-14,25,21,22.8,25,21,22.8,21,90.1,13.215,100,25,rain,,,42.5,24.1,7.2,1006,90.2,9.8,102.3,9,4,,2021-10-14T05:51:35,2021-10-14T17:33:21,0.27,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
vietnam,2021-10-15,22,21,21.4,22,21,21.4,21.2,98.9,33.578,100,16.67,rain,,,,14.8,333.2,1011.1,99.5,8.3,117.7,10.3,4,,2021-10-15T05:51:56,2021-10-15T17:32:32,0.31,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
vietnam,2021-10-16,24,19.2,21.4,24,19.2,21.4,20.1,92.8,50.899,100,16.67,rain,,,,20.5,348.3,1016.5,96.8,9.4,140.3,12.1,5,,2021-10-16T05:52:18,2021-10-16T17:31:45,0.34,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
vietnam,2021-10-17,24,19.6,21.1,24,19.6,21.1,15.8,72.5,3.04,100,8.33,rain,,,,22.3,1.9,1020,70.8,10.1,169.7,14.6,7,,2021-10-17T05:52:40,2021-10-17T17:30:58,0.38,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB,remote"
vietnam,2021-10-18,21,18,19.2,21,18,19.2,18.4,95.4,14.685,100,12.5,rain,,,,11.2,338.5,1018.9,99.3,7.8,135.8,11.7,5,,2021-10-18T05:53:02,2021-10-18T17:30:11,0.41,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
vietnam,2021-10-19,24.5,20,22,24.5,20,22,21.3,96,2.978,100,8.33,rain,,,,13.7,49.2,1017.2,97.1,8.9,175.7,15.2,6,,2021-10-19T05:53:25,2021-10-19T17:29:26,0.45,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB,remote"
vietnam,2021-10-20,31.2,22,26.2,37.7,22,28.6,24,88.6,0,0,0,,,,,16.6,119.7,1013.8,72.7,7.8,197.7,17.2,7,,2021-10-20T05:53:48,2021-10-20T17:28:41,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48820099999,48823099999,48825099999,48831099999,VVNB"
vietnam,2021-10-21,26,20,22.6,26,20,22.6,20.6,88.8,2,100,33.33,rain,,,55.4,33.5,37.6,1015.2,86.6,8.3,134.5,11.7,5,,2021-10-21T05:54:12,2021-10-21T17:27:57,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
vietnam,2021-10-22,21.4,19,20.1,21.4,19,20.1,14.5,71.2,0.01,100,4.17,rain,,,,18.4,22.5,1020.8,85.5,10.3,174.1,15,7,,2021-10-22T05:54:36,2021-10-22T17:27:14,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
vietnam,2021-10-23,24.9,18,21,24.9,18,21,13.8,65.4,0,0,0,,,,,14.8,3.2,1021.4,62.6,10.9,230.6,19.8,8,,2021-10-23T05:55:01,2021-10-23T17:26:32,0.58,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48820099999,48823099999,48825099999,48831099999,VVNB"
vietnam,2021-10-24,25.5,19,21.5,25.5,19,21.5,15.2,69.4,0,0,0,,,,,13,338.3,1020.3,34.4,9.6,240.2,20.7,8,,2021-10-24T05:55:26,2021-10-24T17:25:50,0.62,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48820099999,48823099999,48825099999,48831099999,VVNB"
vietnam,2021-10-25,27.5,18,22.1,27.1,18,22.1,16.6,75.3,0,0,0,,,,,16.6,15.5,1017.4,23.2,9.6,241.2,20.7,8,,2021-10-25T05:55:52,2021-10-25T17:25:10,0.65,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48820099999,48823099999,48825099999,48831099999,VVNB,remote"
vietnam,2021-10-26,28,18,23.1,28.2,18,23.2,18.1,77.1,0,0,0,,,,,11.2,55.4,1015.7,13.5,6.7,234.2,20.3,8,,2021-10-26T05:56:18,2021-10-26T17:24:30,0.68,Clear,Clear conditions throughout the day.,clear-day,"48820099999,48823099999,48825099999,48831099999,VVNB"
vietnam,2021-10-27,29.1,20,24.8,29.1,20,24.8,18.3,71.2,0.1,100,4.17,rain,,,,13,12.9,1016.4,35.2,7.4,237.2,20.5,8,,2021-10-27T05:56:45,2021-10-27T17:23:52,0.72,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
vietnam,2021-10-28,25,21,22.7,25,21,22.7,19.6,84.4,40.135,100,12.5,rain,,,,13,348.3,1017.3,82.3,6.4,118.6,10.1,5,,2021-10-28T05:57:12,2021-10-28T17:23:15,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
vietnam,2021-10-29,22.4,21,21.6,22.4,21,21.6,21.4,98.9,18.073,100,16.67,rain,,,,9.4,343.3,1017.7,96.3,7.4,140.4,12.1,5,,2021-10-29T05:57:40,2021-10-29T17:22:38,0.75,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
vietnam,2021-10-30,22,19,20.1,22,19,20.1,19.9,98.3,34.211,100,12.5,rain,,,,18.4,0.6,1018.7,100,8.5,114.6,10,4,,2021-10-30T05:58:09,2021-10-30T17:22:03,0.81,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
vietnam,2021-10-31,22,19.8,20.7,22,19.8,20.7,20.4,98.1,1,100,12.5,rain,,,,9.4,5.5,1017.6,95.8,9.3,136.9,11.9,5,,2021-10-31T05:58:38,2021-10-31T17:21:28,0.85,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
